session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,2,t0lbq4x3,34,game,Game,1548351816,67,15,False
1,2,t0lbq4x3,36,game,Game,1548351883,67,16,False
1,2,t0lbq4x3,38,game,Game,1548351951,68,17,False
1,2,t0lbq4x3,40,game,Game,1548352018,67,18,False
1,2,t0lbq4x3,42,game,Game,1548352087,69,19,False
1,2,t0lbq4x3,44,game,Game,1548352158,71,20,False
1,2,t0lbq4x3,45,payoff,GameOutcome,1548352221,63,1,False
1,3,1o5dl7vy,1,instructions,Instructions,1548350644,601,1,False
1,3,1o5dl7vy,2,practice,PracticeInfo,1548350647,3,1,False
1,3,1o5dl7vy,3,practice,PracticeGame,1548350712,65,1,False
1,3,1o5dl7vy,4,practice,PracticeGameOutcome,1548350787,75,1,False
1,3,1o5dl7vy,5,game,GameInfo,1548350792,5,1,False
1,3,1o5dl7vy,6,game,Game,1548350857,65,1,False
1,3,1o5dl7vy,8,game,Game,1548350921,64,2,False
1,3,1o5dl7vy,10,game,Game,1548350985,64,3,False
1,3,1o5dl7vy,12,game,Game,1548351050,65,4,False
1,3,1o5dl7vy,14,game,Game,1548351114,64,5,False
1,3,1o5dl7vy,16,game,Game,1548351177,63,6,False
1,3,1o5dl7vy,18,game,Game,1548351242,65,7,False
1,3,1o5dl7vy,20,game,Game,1548351306,64,8,False
1,3,1o5dl7vy,22,game,Game,1548351372,66,9,False
1,3,1o5dl7vy,24,game,Game,1548351435,63,10,False
1,3,1o5dl7vy,26,game,Game,1548351500,65,11,False
1,3,1o5dl7vy,28,game,Game,1548351564,64,12,False
1,3,1o5dl7vy,30,game,Game,1548351627,63,13,False
1,3,1o5dl7vy,32,game,Game,1548351691,64,14,False
1,3,1o5dl7vy,34,game,Game,1548351755,64,15,False
1,3,1o5dl7vy,36,game,Game,1548351819,64,16,False
1,3,1o5dl7vy,38,game,Game,1548351884,65,17,False
1,3,1o5dl7vy,40,game,Game,1548351949,65,18,False
1,3,1o5dl7vy,42,game,Game,1548352014,65,19,False
1,3,1o5dl7vy,44,game,Game,1548352078,64,20,False
1,3,1o5dl7vy,45,payoff,GameOutcome,1548353297,1219,1,False
1,4,pgqfhyr8,1,instructions,Instructions,1548350645,607,1,False
1,4,pgqfhyr8,2,practice,PracticeInfo,1548350649,4,1,False
1,4,pgqfhyr8,3,practice,PracticeGame,1548350719,70,1,False
1,4,pgqfhyr8,4,practice,PracticeGameOutcome,1548350787,68,1,False
1,4,pgqfhyr8,5,game,GameInfo,1548350790,3,1,False
1,4,pgqfhyr8,6,game,Game,1548350858,68,1,False
1,4,pgqfhyr8,8,game,Game,1548350926,68,2,False
1,4,pgqfhyr8,10,game,Game,1548350994,68,3,False
1,4,pgqfhyr8,12,game,Game,1548351062,68,4,False
1,4,pgqfhyr8,14,game,Game,1548351130,68,5,False
1,4,pgqfhyr8,16,game,Game,1548351197,67,6,False
1,4,pgqfhyr8,18,game,Game,1548351265,68,7,False
1,4,pgqfhyr8,20,game,Game,1548351334,69,8,False
1,4,pgqfhyr8,22,game,Game,1548351402,68,9,False
1,4,pgqfhyr8,24,game,Game,1548351469,67,10,False
1,4,pgqfhyr8,26,game,Game,1548351537,68,11,False
1,4,pgqfhyr8,28,game,Game,1548351604,67,12,False
1,4,pgqfhyr8,30,game,Game,1548351672,68,13,False
1,4,pgqfhyr8,32,game,Game,1548351739,67,14,False
1,4,pgqfhyr8,34,game,Game,1548351808,69,15,False
1,4,pgqfhyr8,36,game,Game,1548351875,67,16,False
1,4,pgqfhyr8,38,game,Game,1548351943,68,17,False
1,4,pgqfhyr8,40,game,Game,1548352011,68,18,False
1,4,pgqfhyr8,42,game,Game,1548352079,68,19,False
1,4,pgqfhyr8,44,game,Game,1548352147,68,20,False
1,4,pgqfhyr8,45,payoff,GameOutcome,1548352151,4,1,False
1,5,p5vhe9sq,1,instructions,Instructions,1548350645,602,1,False
1,5,p5vhe9sq,2,practice,PracticeInfo,1548350648,3,1,False
1,5,p5vhe9sq,3,practice,PracticeGame,1548350722,74,1,False
1,5,p5vhe9sq,4,practice,PracticeGameOutcome,1548350786,64,1,False
1,5,p5vhe9sq,5,game,GameInfo,1548350790,4,1,False
1,5,p5vhe9sq,6,game,Game,1548350859,69,1,False
1,5,p5vhe9sq,8,game,Game,1548350928,69,2,False
1,5,p5vhe9sq,10,game,Game,1548350997,69,3,False
1,5,p5vhe9sq,12,game,Game,1548351066,69,4,False
1,5,p5vhe9sq,14,game,Game,1548351136,70,5,False
1,5,p5vhe9sq,16,game,Game,1548351205,69,6,False
1,5,p5vhe9sq,18,game,Game,1548351273,68,7,False
1,5,p5vhe9sq,20,game,Game,1548351341,68,8,False
1,5,p5vhe9sq,22,game,Game,1548351423,82,9,False
1,5,p5vhe9sq,24,game,Game,1548351492,69,10,False
1,5,p5vhe9sq,26,game,Game,1548351560,68,11,False
1,5,p5vhe9sq,28,game,Game,1548351628,68,12,False
1,5,p5vhe9sq,30,game,Game,1548351696,68,13,False
1,5,p5vhe9sq,32,game,Game,1548351764,68,14,False
1,5,p5vhe9sq,34,game,Game,1548351832,68,15,False
1,5,p5vhe9sq,36,game,Game,1548351900,68,16,False
1,5,p5vhe9sq,38,game,Game,1548351968,68,17,False
1,5,p5vhe9sq,40,game,Game,1548352036,68,18,False
1,5,p5vhe9sq,42,game,Game,1548352104,68,19,False
1,5,p5vhe9sq,44,game,Game,1548352171,67,20,False
1,5,p5vhe9sq,45,payoff,GameOutcome,1548352179,8,1,False
1,6,2em5km2n,1,instructions,Instructions,1548350645,602,1,False
1,6,2em5km2n,2,practice,PracticeInfo,1548350660,15,1,False
1,6,2em5km2n,3,practice,PracticeGame,1548350733,73,1,False
1,6,2em5km2n,4,practice,PracticeGameOutcome,1548350787,54,1,False
1,6,2em5km2n,5,game,GameInfo,1548350810,23,1,False
1,6,2em5km2n,6,game,Game,1548350880,70,1,False
1,6,2em5km2n,8,game,Game,1548350948,68,2,False
1,6,2em5km2n,10,game,Game,1548351019,71,3,False
1,6,2em5km2n,12,game,Game,1548351087,68,4,False
1,6,2em5km2n,14,game,Game,1548351215,128,5,False
1,6,2em5km2n,16,game,Game,1548351284,69,6,False
1,6,2em5km2n,18,game,Game,1548351382,98,7,False
1,6,2em5km2n,20,game,Game,1548351457,75,8,False
1,6,2em5km2n,22,game,Game,1548351526,69,9,False
1,6,2em5km2n,24,game,Game,1548351594,68,10,False
1,6,2em5km2n,26,game,Game,1548351664,70,11,False
1,6,2em5km2n,28,game,Game,1548351733,69,12,False
1,6,2em5km2n,30,game,Game,1548351800,67,13,False
1,6,2em5km2n,32,game,Game,1548351869,69,14,False
1,6,2em5km2n,34,game,Game,1548351938,69,15,False
1,6,2em5km2n,36,game,Game,1548352007,69,16,False
1,6,2em5km2n,38,game,Game,1548352076,69,17,False
1,6,2em5km2n,40,game,Game,1548352143,67,18,False
1,6,2em5km2n,42,game,Game,1548352212,69,19,False
1,6,2em5km2n,44,game,Game,1548352282,70,20,False
1,6,2em5km2n,45,payoff,GameOutcome,1548353309,1027,1,False
1,7,ujwmue0z,1,instructions,Instructions,1548350644,600,1,False
1,7,ujwmue0z,2,practice,PracticeInfo,1548350647,3,1,False
1,7,ujwmue0z,3,practice,PracticeGame,1548350731,84,1,False
1,7,ujwmue0z,4,practice,PracticeGameOutcome,1548350787,56,1,False
1,7,ujwmue0z,5,game,GameInfo,1548350792,5,1,False
1,7,ujwmue0z,6,game,Game,1548350857,65,1,False
1,7,ujwmue0z,8,game,Game,1548350921,64,2,False
1,7,ujwmue0z,10,game,Game,1548350986,65,3,False
1,7,ujwmue0z,12,game,Game,1548351050,64,4,False
1,7,ujwmue0z,14,game,Game,1548351114,64,5,False
1,7,ujwmue0z,16,game,Game,1548351180,66,6,False
1,7,ujwmue0z,18,game,Game,1548351244,64,7,False
1,7,ujwmue0z,20,game,Game,1548351308,64,8,False
1,7,ujwmue0z,22,game,Game,1548351374,66,9,False
1,7,ujwmue0z,24,game,Game,1548351439,65,10,False
1,7,ujwmue0z,26,game,Game,1548351503,64,11,False
1,7,ujwmue0z,28,game,Game,1548351567,64,12,False
1,7,ujwmue0z,30,game,Game,1548351630,63,13,False
1,7,ujwmue0z,32,game,Game,1548351693,63,14,False
1,7,ujwmue0z,34,game,Game,1548351756,63,15,False
1,7,ujwmue0z,36,game,Game,1548351820,64,16,False
1,7,ujwmue0z,38,game,Game,1548351891,71,17,False
1,7,ujwmue0z,40,game,Game,1548351957,66,18,False
1,7,ujwmue0z,42,game,Game,1548352020,63,19,False
1,7,ujwmue0z,44,game,Game,1548352083,63,20,False
1,7,ujwmue0z,45,payoff,GameOutcome,1548352168,85,1,False
1,8,qilbatqv,1,instructions,Instructions,1548350601,561,1,False
1,8,qilbatqv,2,practice,PracticeInfo,1548350640,39,1,False
1,8,qilbatqv,3,practice,PracticeGame,1548350709,69,1,False
1,8,qilbatqv,4,practice,PracticeGameOutcome,1548350786,77,1,False
1,8,qilbatqv,5,game,GameInfo,1548350789,3,1,False
1,8,qilbatqv,6,game,Game,1548350859,70,1,False
1,8,qilbatqv,8,game,Game,1548350927,68,2,False
1,8,qilbatqv,10,game,Game,1548350995,68,3,False
1,8,qilbatqv,12,game,Game,1548351062,67,4,False
1,8,qilbatqv,14,game,Game,1548351131,69,5,False
1,8,qilbatqv,16,game,Game,1548351200,69,6,False
1,8,qilbatqv,18,game,Game,1548351268,68,7,False
1,8,qilbatqv,20,game,Game,1548351335,67,8,False
1,8,qilbatqv,22,game,Game,1548351403,68,9,False
1,8,qilbatqv,24,game,Game,1548351475,72,10,False
1,8,qilbatqv,26,game,Game,1548351542,67,11,False
1,8,qilbatqv,28,game,Game,1548351613,71,12,False
1,8,qilbatqv,30,game,Game,1548351682,69,13,False
1,8,qilbatqv,32,game,Game,1548351750,68,14,False
1,8,qilbatqv,34,game,Game,1548351818,68,15,False
1,8,qilbatqv,36,game,Game,1548351892,74,16,False
1,8,qilbatqv,38,game,Game,1548351959,67,17,False
1,8,qilbatqv,40,game,Game,1548352031,72,18,False
1,8,qilbatqv,42,game,Game,1548352098,67,19,False
1,8,qilbatqv,44,game,Game,1548352166,68,20,False
1,8,qilbatqv,45,payoff,GameOutcome,1548352186,20,1,False
1,9,5trhxuoe,1,instructions,Instructions,1548350620,574,1,False
1,9,5trhxuoe,2,practice,PracticeInfo,1548350638,18,1,False
1,9,5trhxuoe,3,practice,PracticeGame,1548350710,72,1,False
1,9,5trhxuoe,4,practice,PracticeGameOutcome,1548350743,33,1,False
1,9,5trhxuoe,5,game,GameInfo,1548350789,46,1,False
1,9,5trhxuoe,6,game,Game,1548350858,69,1,False
1,9,5trhxuoe,8,game,Game,1548350927,69,2,False
1,9,5trhxuoe,10,game,Game,1548350996,69,3,False
1,9,5trhxuoe,12,game,Game,1548351065,69,4,False
1,9,5trhxuoe,14,game,Game,1548351134,69,5,False
1,9,5trhxuoe,16,game,Game,1548351201,67,6,False
1,9,5trhxuoe,18,game,Game,1548351272,71,7,False
1,9,5trhxuoe,20,game,Game,1548351341,69,8,False
1,9,5trhxuoe,22,game,Game,1548351420,79,9,False
1,9,5trhxuoe,24,game,Game,1548351490,70,10,False
1,9,5trhxuoe,26,game,Game,1548351559,69,11,False
1,9,5trhxuoe,28,game,Game,1548351629,70,12,False
1,9,5trhxuoe,30,game,Game,1548351707,78,13,False
1,9,5trhxuoe,32,game,Game,1548351778,71,14,False
1,9,5trhxuoe,34,game,Game,1548351848,70,15,False
1,9,5trhxuoe,36,game,Game,1548351918,70,16,False
1,9,5trhxuoe,38,game,Game,1548351989,71,17,False
1,9,5trhxuoe,40,game,Game,1548352065,76,18,False
1,9,5trhxuoe,42,game,Game,1548352133,68,19,False
1,9,5trhxuoe,44,game,Game,1548352219,86,20,False
1,9,5trhxuoe,45,payoff,GameOutcome,1548352375,156,1,False
1,10,o641l6k4,1,instructions,Instructions,1548350607,560,1,False
1,10,o641l6k4,2,practice,PracticeInfo,1548350614,7,1,False
1,10,o641l6k4,3,practice,PracticeGame,1548350690,76,1,False
1,10,o641l6k4,4,practice,PracticeGameOutcome,1548350787,97,1,False
1,10,o641l6k4,5,game,GameInfo,1548350790,3,1,False
1,10,o641l6k4,6,game,Game,1548350857,67,1,False
1,10,o641l6k4,8,game,Game,1548350928,71,2,False
1,10,o641l6k4,10,game,Game,1548350996,68,3,False
1,10,o641l6k4,12,game,Game,1548351064,68,4,False
1,10,o641l6k4,14,game,Game,1548351132,68,5,False
1,10,o641l6k4,16,game,Game,1548351212,80,6,False
1,10,o641l6k4,18,game,Game,1548351280,68,7,False
1,10,o641l6k4,20,game,Game,1548351347,67,8,False
1,10,o641l6k4,22,game,Game,1548351416,69,9,False
1,10,o641l6k4,24,game,Game,1548351483,67,10,False
1,10,o641l6k4,26,game,Game,1548351551,68,11,False
1,10,o641l6k4,28,game,Game,1548351620,69,12,False
1,10,o641l6k4,30,game,Game,1548351690,70,13,False
1,10,o641l6k4,32,game,Game,1548351757,67,14,False
1,10,o641l6k4,34,game,Game,1548351824,67,15,False
1,10,o641l6k4,36,game,Game,1548351891,67,16,False
1,10,o641l6k4,38,game,Game,1548351959,68,17,False
1,10,o641l6k4,40,game,Game,1548352027,68,18,False
1,10,o641l6k4,42,game,Game,1548352094,67,19,False
1,10,o641l6k4,44,game,Game,1548352162,68,20,False
1,10,o641l6k4,45,payoff,GameOutcome,1548352181,19,1,False
1,11,c0v4qan9,1,instructions,Instructions,1548350608,559,1,False
1,11,c0v4qan9,2,practice,PracticeInfo,1548350645,37,1,False
1,11,c0v4qan9,3,practice,PracticeGame,1548350717,72,1,False
1,11,c0v4qan9,4,practice,PracticeGameOutcome,1548350787,70,1,False
1,11,c0v4qan9,5,game,GameInfo,1548350791,4,1,False
1,11,c0v4qan9,6,game,Game,1548350861,70,1,False
1,11,c0v4qan9,8,game,Game,1548350929,68,2,False
1,11,c0v4qan9,10,game,Game,1548350999,70,3,False
1,11,c0v4qan9,12,game,Game,1548351067,68,4,False
1,11,c0v4qan9,14,game,Game,1548351137,70,5,False
1,11,c0v4qan9,16,game,Game,1548351205,68,6,False
1,11,c0v4qan9,18,game,Game,1548351273,68,7,False
1,11,c0v4qan9,20,game,Game,1548351341,68,8,False
1,11,c0v4qan9,22,game,Game,1548351409,68,9,False
1,11,c0v4qan9,24,game,Game,1548351477,68,10,False
1,11,c0v4qan9,26,game,Game,1548351545,68,11,False
1,11,c0v4qan9,28,game,Game,1548351614,69,12,False
1,11,c0v4qan9,30,game,Game,1548351684,70,13,False
1,11,c0v4qan9,32,game,Game,1548351752,68,14,False
1,11,c0v4qan9,34,game,Game,1548351821,69,15,False
1,11,c0v4qan9,36,game,Game,1548351889,68,16,False
1,11,c0v4qan9,38,game,Game,1548351958,69,17,False
1,11,c0v4qan9,40,game,Game,1548352026,68,18,False
1,11,c0v4qan9,42,game,Game,1548352093,67,19,False
1,11,c0v4qan9,44,game,Game,1548352162,69,20,False
1,11,c0v4qan9,45,payoff,GameOutcome,1548352184,22,1,False
1,12,81xnz4yu,1,instructions,Instructions,1548350639,593,1,False
1,12,81xnz4yu,2,practice,PracticeInfo,1548350643,4,1,False
1,12,81xnz4yu,3,practice,PracticeGame,1548350713,70,1,False
1,12,81xnz4yu,4,practice,PracticeGameOutcome,1548350787,74,1,False
1,12,81xnz4yu,5,game,GameInfo,1548350790,3,1,False
1,12,81xnz4yu,6,game,Game,1548350857,67,1,False
1,12,81xnz4yu,8,game,Game,1548350926,69,2,False
1,12,81xnz4yu,10,game,Game,1548350993,67,3,False
1,12,81xnz4yu,12,game,Game,1548351061,68,4,False
1,12,81xnz4yu,14,game,Game,1548351130,69,5,False
1,12,81xnz4yu,16,game,Game,1548351197,67,6,False
1,12,81xnz4yu,18,game,Game,1548351265,68,7,False
1,12,81xnz4yu,20,game,Game,1548351332,67,8,False
1,12,81xnz4yu,22,game,Game,1548351401,69,9,False
1,12,81xnz4yu,24,game,Game,1548351469,68,10,False
1,12,81xnz4yu,26,game,Game,1548351537,68,11,False
1,12,81xnz4yu,28,game,Game,1548351606,69,12,False
1,12,81xnz4yu,30,game,Game,1548351674,68,13,False
1,12,81xnz4yu,32,game,Game,1548351744,70,14,False
1,12,81xnz4yu,34,game,Game,1548351811,67,15,False
1,12,81xnz4yu,36,game,Game,1548351878,67,16,False
1,12,81xnz4yu,38,game,Game,1548351948,70,17,False
1,12,81xnz4yu,40,game,Game,1548352015,67,18,False
1,12,81xnz4yu,42,game,Game,1548352083,68,19,False
1,12,81xnz4yu,44,game,Game,1548352150,67,20,False
1,12,81xnz4yu,45,payoff,GameOutcome,1548352272,122,1,False
1,13,k4tramti,1,instructions,Instructions,1548350644,594,1,False
1,13,k4tramti,2,practice,PracticeInfo,1548350652,8,1,False
1,13,k4tramti,3,practice,PracticeGame,1548350719,67,1,False
1,13,k4tramti,4,practice,PracticeGameOutcome,1548350787,68,1,False
1,13,k4tramti,5,game,GameInfo,1548350794,7,1,False
1,13,k4tramti,6,game,Game,1548350862,68,1,False
1,13,k4tramti,8,game,Game,1548350929,67,2,False
1,13,k4tramti,10,game,Game,1548350997,68,3,False
1,13,k4tramti,12,game,Game,1548351064,67,4,False
1,13,k4tramti,14,game,Game,1548351132,68,5,False
1,13,k4tramti,16,game,Game,1548351199,67,6,False
1,13,k4tramti,18,game,Game,1548351266,67,7,False
1,13,k4tramti,20,game,Game,1548351334,68,8,False
1,13,k4tramti,22,game,Game,1548351401,67,9,False
1,13,k4tramti,24,game,Game,1548351469,68,10,False
1,13,k4tramti,26,game,Game,1548351536,67,11,False
1,13,k4tramti,28,game,Game,1548351603,67,12,False
1,13,k4tramti,30,game,Game,1548351671,68,13,False
1,13,k4tramti,32,game,Game,1548351738,67,14,False
1,13,k4tramti,34,game,Game,1548351806,68,15,False
1,13,k4tramti,36,game,Game,1548351873,67,16,False
1,13,k4tramti,38,game,Game,1548351941,68,17,False
1,13,k4tramti,40,game,Game,1548352008,67,18,False
1,13,k4tramti,42,game,Game,1548352076,68,19,False
1,13,k4tramti,44,game,Game,1548352142,66,20,False
1,13,k4tramti,45,payoff,GameOutcome,1548352186,44,1,False
1,14,p3a51zbr,1,instructions,Instructions,1548350646,598,1,False
1,14,p3a51zbr,2,practice,PracticeInfo,1548350659,13,1,False
1,14,p3a51zbr,3,practice,PracticeGame,1548350733,74,1,False
1,14,p3a51zbr,4,practice,PracticeGameOutcome,1548350789,56,1,False
1,14,p3a51zbr,5,game,GameInfo,1548350793,4,1,False
1,14,p3a51zbr,6,game,Game,1548350865,72,1,False
1,14,p3a51zbr,8,game,Game,1548350935,70,2,False
1,14,p3a51zbr,10,game,Game,1548351004,69,3,False
1,14,p3a51zbr,12,game,Game,1548351073,69,4,False
1,14,p3a51zbr,14,game,Game,1548351141,68,5,False
1,14,p3a51zbr,16,game,Game,1548351208,67,6,False
1,14,p3a51zbr,18,game,Game,1548351276,68,7,False
1,14,p3a51zbr,20,game,Game,1548351344,68,8,False
1,14,p3a51zbr,22,game,Game,1548351412,68,9,False
1,14,p3a51zbr,24,game,Game,1548351482,70,10,False
1,14,p3a51zbr,26,game,Game,1548351549,67,11,False
1,14,p3a51zbr,28,game,Game,1548351617,68,12,False
1,14,p3a51zbr,30,game,Game,1548351687,70,13,False
1,14,p3a51zbr,32,game,Game,1548351754,67,14,False
1,14,p3a51zbr,34,game,Game,1548351821,67,15,False
1,14,p3a51zbr,36,game,Game,1548351889,68,16,False
1,14,p3a51zbr,38,game,Game,1548351957,68,17,False
1,14,p3a51zbr,40,game,Game,1548352025,68,18,False
1,14,p3a51zbr,42,game,Game,1548352093,68,19,False
1,14,p3a51zbr,44,game,Game,1548352173,80,20,False
1,14,p3a51zbr,45,payoff,GameOutcome,1548352605,432,1,False
1,15,1p1s5fq2,1,instructions,Instructions,1548350645,596,1,False
1,15,1p1s5fq2,2,practice,PracticeInfo,1548350647,2,1,False
1,15,1p1s5fq2,3,practice,PracticeGame,1548350746,99,1,False
1,15,1p1s5fq2,4,practice,PracticeGameOutcome,1548350786,40,1,False
1,15,1p1s5fq2,5,game,GameInfo,1548350789,3,1,False
1,15,1p1s5fq2,6,game,Game,1548350861,72,1,False
1,15,1p1s5fq2,8,game,Game,1548350930,69,2,False
1,15,1p1s5fq2,10,game,Game,1548350997,67,3,False
1,15,1p1s5fq2,12,game,Game,1548351064,67,4,False
1,15,1p1s5fq2,14,game,Game,1548351132,68,5,False
1,15,1p1s5fq2,16,game,Game,1548351199,67,6,False
1,15,1p1s5fq2,18,game,Game,1548351268,69,7,False
1,15,1p1s5fq2,20,game,Game,1548351334,66,8,False
1,15,1p1s5fq2,22,game,Game,1548351403,69,9,False
1,15,1p1s5fq2,24,game,Game,1548351470,67,10,False
1,15,1p1s5fq2,26,game,Game,1548351537,67,11,False
1,15,1p1s5fq2,28,game,Game,1548351604,67,12,False
1,15,1p1s5fq2,30,game,Game,1548351672,68,13,False
1,15,1p1s5fq2,32,game,Game,1548351739,67,14,False
1,15,1p1s5fq2,34,game,Game,1548351808,69,15,False
1,15,1p1s5fq2,36,game,Game,1548351875,67,16,False
1,15,1p1s5fq2,38,game,Game,1548351942,67,17,False
1,15,1p1s5fq2,40,game,Game,1548352012,70,18,False
1,15,1p1s5fq2,42,game,Game,1548352078,66,19,False
1,15,1p1s5fq2,44,game,Game,1548352146,68,20,False
1,15,1p1s5fq2,45,payoff,GameOutcome,1548352188,42,1,False
1,16,fg31zine,1,instructions,Instructions,1548350603,532,1,False
1,16,fg31zine,2,practice,PracticeInfo,1548350644,41,1,False
1,16,fg31zine,3,practice,PracticeGame,1548350761,117,1,False
1,16,fg31zine,4,practice,PracticeGameOutcome,1548350788,27,1,False
1,16,fg31zine,5,game,GameInfo,1548350791,3,1,False
1,16,fg31zine,6,game,Game,1548350860,69,1,False
1,16,fg31zine,8,game,Game,1548350929,69,2,False
1,16,fg31zine,10,game,Game,1548350997,68,3,False
1,16,fg31zine,12,game,Game,1548351066,69,4,False
1,16,fg31zine,14,game,Game,1548351135,69,5,False
1,16,fg31zine,16,game,Game,1548351203,68,6,False
1,16,fg31zine,18,game,Game,1548351271,68,7,False
1,16,fg31zine,20,game,Game,1548351339,68,8,False
1,16,fg31zine,22,game,Game,1548351408,69,9,False
1,16,fg31zine,24,game,Game,1548351481,73,10,False
1,16,fg31zine,26,game,Game,1548351549,68,11,False
1,16,fg31zine,28,game,Game,1548351626,77,12,False
1,16,fg31zine,30,game,Game,1548351694,68,13,False
1,16,fg31zine,32,game,Game,1548351762,68,14,False
1,16,fg31zine,34,game,Game,1548351830,68,15,False
1,16,fg31zine,36,game,Game,1548351897,67,16,False
1,16,fg31zine,38,game,Game,1548351966,69,17,False
1,16,fg31zine,40,game,Game,1548352033,67,18,False
1,16,fg31zine,42,game,Game,1548352100,67,19,False
1,16,fg31zine,44,game,Game,1548352169,69,20,False
1,16,fg31zine,45,payoff,GameOutcome,1548352257,88,1,False
1,17,nadr9fib,1,instructions,Instructions,1548350637,567,1,False
1,17,nadr9fib,2,practice,PracticeInfo,1548350643,6,1,False
1,17,nadr9fib,3,practice,PracticeGame,1548350712,69,1,False
1,17,nadr9fib,4,practice,PracticeGameOutcome,1548350786,74,1,False
1,17,nadr9fib,5,game,GameInfo,1548350788,2,1,False
1,17,nadr9fib,6,game,Game,1548350856,68,1,False
1,17,nadr9fib,8,game,Game,1548350925,69,2,False
1,17,nadr9fib,10,game,Game,1548350994,69,3,False
1,17,nadr9fib,12,game,Game,1548351063,69,4,False
1,17,nadr9fib,14,game,Game,1548351130,67,5,False
1,17,nadr9fib,16,game,Game,1548351198,68,6,False
1,17,nadr9fib,18,game,Game,1548351266,68,7,False
1,17,nadr9fib,20,game,Game,1548351334,68,8,False
1,17,nadr9fib,22,game,Game,1548351402,68,9,False
1,17,nadr9fib,24,game,Game,1548351470,68,10,False
1,17,nadr9fib,26,game,Game,1548351538,68,11,False
1,17,nadr9fib,28,game,Game,1548351605,67,12,False
1,17,nadr9fib,30,game,Game,1548351674,69,13,False
1,17,nadr9fib,32,game,Game,1548351741,67,14,False
1,17,nadr9fib,34,game,Game,1548351809,68,15,False
1,17,nadr9fib,36,game,Game,1548351877,68,16,False
1,17,nadr9fib,38,game,Game,1548351944,67,17,False
1,17,nadr9fib,40,game,Game,1548352012,68,18,False
1,17,nadr9fib,42,game,Game,1548352079,67,19,False
1,17,nadr9fib,44,game,Game,1548352147,68,20,False
1,17,nadr9fib,45,payoff,GameOutcome,1548352496,349,1,False
1,18,4bhjmaks,1,instructions,Instructions,1548350651,575,1,False
1,18,4bhjmaks,2,practice,PracticeInfo,1548350664,13,1,False
1,18,4bhjmaks,3,practice,PracticeGame,1548350732,68,1,False
